timestamp,total_mention_velocity,avg_sentiment_score,positive_vibe_count,negative_vibe_count,actual_server_requests
1788530116.2442238,460,0.8004003763198853,1,2,500
1788530127.201281,58,0.743859612941742,0,3,500
1788530137.224032,36,0.7373352646827698,0,2,500
1788530148.240174,227,0.7957185010115305,2,2,500
1788530158.2592835,48,0.8521635174751282,0,1,500
1788530169.217422,41,0.821694016456604,0,1,500
1788530179.226004,518,0.7511999607086182,2,0,500
1788530189.2281303,51,0.8199174046516419,1,1,500
1788530199.250346,67,0.6973817229270936,1,2,500
1788530210.2681403,468,0.7333259781201681,1,2,500
1788530220.2743657,43,0.7853737115859986,0,1,500
1788530231.2669394,43,0.8197787761688232,0,1,500
1788530241.3037057,183,0.8287382125854492,1,1,500
1788530251.4275146,43,0.8703074336051941,0,1,500
1788530262.3178608,87,0.7680827329556147,2,0,500
1788530272.3241334,377,0.7770027279853821,2,0,500
1788530282.325395,37,0.7488392114639282,1,0,500
1788530292.3373642,36,0.7942068338394165,1,1,500
1788530302.3519351,270,0.7953498005867005,2,0,500
1788530313.307775,63,0.7893733620643616,0,2,500
1788530323.3211293,46,0.8242663741111755,0,2,500
1788530334.343836,504,0.7398343483606974,0,2,500
1788530344.363895,65,0.7842377364635468,0,1,500
1788530354.3713686,510,0.8808474898338318,0,1,500
1788530364.3756964,78,0.8161473751068116,0,0,500
1788530374.3778107,41,0.8274917602539062,0,1,500
1788530384.3828409,467,0.8326385021209717,1,1,500
1788530394.3897302,54,0.8336418151855469,2,0,500
1788530404.405864,33,0.7153473615646362,0,2,500
1788530415.3506806,519,0.858698558807373,1,0,500
1788530426.3797398,59,0.7839336891969045,0,1,500
1788530436.403983,29,0.8053596377372741,0,0,500
1788530446.4080462,354,0.724873811006546,1,1,500
1788530456.4314497,68,0.8500170230865478,0,0,500
1788530467.384213,63,0.7702987909317016,0,2,500
1788530477.3886187,486,0.7355010986328125,2,1,500
1788530487.4099474,45,0.8638362884521484,0,0,500
1788530498.429636,62,0.7885776956876119,0,0,500
1788530508.4514236,404,0.8589696764945984,1,0,500
1788530519.4078043,77,0.7662638068199158,0,2,500
1788530529.411498,34,0.8344812035560608,0,1,500
1788530540.4472253,399,0.7621680994828542,1,0,500
1788530550.4729705,27,0.7774471759796142,0,1,500
1788530561.4207964,48,0.7407073259353638,0,1,500
1788530571.4433205,353,0.8571732878684998,1,0,500
1788530582.4604573,56,0.7715367476145426,0,1,500
1788530592.4910395,39,0.7875723481178284,0,1,500
1788530602.5049992,239,0.7341272354125976,1,1,500
1788530613.4575844,33,0.8378467798233032,0,1,500
1788530623.4756103,57,0.8080045223236084,0,1,500
1788530633.4897735,437,0.7443217992782593,1,1,500
1788530644.5085316,72,0.7557138403256735,1,0,500
1788530654.5157335,548,0.73021559715271,1,1,500
1788530665.4876847,48,0.767682421207428,0,1,500
1788530675.4929729,68,0.6779690265655518,0,2,500
1788530686.5361888,520,0.7963480552037557,1,2,500
1788530696.5421631,61,0.8705499768257141,0,1,500
1788530706.542425,37,0.8743810057640076,0,1,500
1788530716.5478253,246,0.8935099482536316,2,0,500
1788530726.5504458,35,0.7204998850822448,0,1,500
1788530736.5550513,84,0.7329029440879822,0,1,500
1788530746.5700703,209,0.8553407192230225,2,0,500
1788530757.5606248,52,0.8450581073760987,0,1,500
1788530768.5922918,67,0.8195386230945587,1,0,500
1788530779.537506,426,0.8524209260940552,1,0,500
1788530789.5505197,40,0.8745487689971924,0,0,500
1788530799.5583408,62,0.7615261554718018,0,1,500
1788530810.5780585,394,0.8295073807239532,1,1,500
1788530820.5963132,67,0.7794822573661804,0,1,500
1788530830.6174037,73,0.8010624766349792,1,2,500
1788530841.5861642,442,0.7922906041145324,1,1,500
1788530852.6068501,56,0.7302246193091074,0,1,500
1788530862.6158943,76,0.7898149847984314,1,0,500
1788530872.6361966,517,0.73188636302948,0,2,500
1788530883.6024559,64,0.7272812962532044,0,1,500
1788530893.605407,66,0.8049263834953309,1,0,500
1788530903.6160972,417,0.7227663993835449,1,2,500
1788530914.6330066,63,0.7595023612181345,0,0,500
1788530924.6547873,276,0.8342696905136109,0,1,500
1788530934.6623728,40,0.8441520214080811,0,0,500
1788530945.6216066,74,0.8674666285514832,0,0,500
1788530955.630721,304,0.6959274053573609,1,1,500
1788530966.659611,45,0.8001055469115576,0,0,500
1788530976.665349,62,0.7779284000396729,0,0,500
1788530986.6729214,543,0.7850633978843689,1,1,500
1788530996.6796365,47,0.8485388278961181,0,1,500
1788531006.6863344,34,0.7693540215492248,1,1,500
1788531016.7014117,448,0.8724204659461975,1,1,500
1788531027.6734273,18,0.807996666431427,0,3,500
1788531037.6779954,56,0.864883029460907,0,0,500
1788531048.7055457,371,0.7225165565808614,1,1,500
1788531059.6844552,63,0.7720650792121887,0,1,500
1788531069.706208,70,0.7135660529136658,0,2,500
1788531080.7290175,514,0.8042468428611755,1,0,500
1788531090.7360659,46,0.7761898756027221,0,1,500
1788531100.7480743,40,0.777422308921814,0,1,500
1788531111.6970356,415,0.8006726622581481,1,0,500
1788531121.706072,44,0.7060118317604065,0,1,500
1788531131.7109237,38,0.7366477727890015,0,1,500
1788531141.722749,364,0.6694921016693115,0,2,500
1788531151.7265015,68,0.7903513312339783,0,1,500
1788531161.7358851,53,0.8088262796401977,0,1,500
1788531171.7378976,354,0.7675247907638549,1,2,500
1788531182.7717483,73,0.8452886839707693,0,0,500
1788531192.7786403,60,0.8915780067443848,0,0,500
1788531202.8035553,469,0.7768963813781739,1,1,500
1788531213.7611,37,0.7599291205406189,0,0,500
1788531223.7613661,56,0.7876712560653687,1,1,500
1788531233.7829463,437,0.8391319990158081,1,2,500
1788531244.807894,77,0.7565111319224039,0,2,500
1788531255.7995515,221,0.8635796546936035,1,0,500
1788531266.805227,78,0.7525859673817953,1,1,500
1788531276.8280091,69,0.8481393218040466,0,0,500
1788531286.8447242,470,0.8275164365768433,0,2,500
1788531297.7974858,37,0.8513122200965881,0,0,500
1788531308.8248727,57,0.8241312205791473,0,0,500
1788531318.8380933,371,0.7659127116203308,1,0,500
1788531328.8604436,59,0.8260185956954956,0,0,500
1788531339.8208575,58,0.754412031173706,0,0,500
1788531349.8213172,495,0.6861312866210938,2,3,500
1788531359.8315003,73,0.803180205821991,0,1,500
1788531370.8730905,61,0.7543327311674753,0,2,500
1788531380.8764422,384,0.7796841263771057,1,1,500
1788531390.8799493,59,0.8133765816688537,1,0,500
1788531400.8866901,59,0.824725890159607,0,1,500
1788531410.8929484,399,0.6990177631378174,2,2,500
1788531420.9021237,35,0.8003961324691773,0,1,500
1788531430.9229822,39,0.7777225971221924,0,0,500
1788531441.8806896,468,0.8418362975120545,2,0,500
1788531452.9211628,67,0.8189131518205007,0,2,500
1788531463.89016,68,0.8020357608795166,0,1,500
1788531473.8913202,238,0.8345522284507751,1,0,500
1788531484.92611,82,0.8396020630995432,1,0,500
1788531494.9776843,222,0.834122383594513,2,0,500
1788531505.9016411,38,0.8220749020576477,0,0,500
1788531515.9102437,35,0.8670470952987671,1,0,500
1788531526.927733,202,0.7984355588754019,1,1,500
1788531536.9503274,86,0.8202492356300354,0,1,500
1788531546.951153,60,0.8617322683334351,0,0,500
1788531556.95978,401,0.7734906196594238,1,0,500
1788531567.9282212,44,0.801974868774414,1,1,500
1788531577.9344795,24,0.7154781341552734,0,1,500
1788531587.9456587,299,0.7103979468345643,1,0,500
1788531597.9522076,62,0.7477109670639038,0,1,500
1788531607.9532564,49,0.7432716131210327,0,2,500
1788531617.9588094,191,0.6473780870437622,0,1,500
1788531627.9607012,51,0.8016408562660218,0,3,500
1788531639.0046961,89,0.7810499767462412,0,0,500
1788531649.0285687,494,0.7258912622928619,1,0,500
1788531659.0424094,66,0.8308575987815857,1,0,500
1788531669.985178,51,0.7790993213653564,0,1,500
1788531679.9974012,209,0.855838680267334,1,0,500
1788531691.0261283,60,0.7325300772984823,1,2,500
1788531702.0113482,60,0.721316123008728,0,0,500
1788531713.0370386,317,0.7903622488180796,1,1,500
1788531723.0543773,47,0.8363170027732849,0,0,500
1788531733.0601804,33,0.7897455096244812,1,0,500
1788531743.073594,312,0.7021225214004516,1,0,500
1788531754.044979,44,0.7991641402244568,0,2,500
1788531765.089266,273,0.7789588967959086,2,0,500
1788531776.0369847,67,0.823126494884491,1,0,500
1788531786.0524187,51,0.843381667137146,0,1,500
1788531796.0528493,255,0.7224514484405518,1,0,500
1788531806.0584002,77,0.8065036058425903,0,2,500
1788531817.0925171,69,0.7283581296602885,0,1,500
1788531828.065721,373,0.7221413969993591,1,3,500
1788531838.0815692,78,0.766419279575348,0,1,500
1788531849.1056206,67,0.8399788935979208,1,1,500
1788531859.1427119,478,0.6803947210311889,1,3,500
1788531869.1501155,45,0.8107163608074188,0,0,500
1788531880.0954607,65,0.7616170525550843,1,0,500
1788531890.1016655,270,0.8373527884483337,1,0,500
1788531900.1073296,45,0.7753014445304871,0,1,500
1788531910.1209185,43,0.704790198802948,0,3,500
1788531920.1241589,254,0.7876188278198242,3,1,500
1788531931.1442752,70,0.7377161333958308,0,3,500
1788531941.1671696,53,0.8009336113929748,2,0,500
1788531951.1903522,456,0.8188502788543701,0,1,500
1788531962.1353953,44,0.8623033404350281,0,0,500
1788531972.1444128,59,0.8241533875465393,0,0,500
1788531982.1462493,429,0.765204656124115,1,0,500
1788531992.1734624,61,0.6465724349021912,0,3,500
1788532002.1993608,32,0.7656315207481384,1,2,500
1788532012.2397134,485,0.7744299829006195,0,2,500
1788532023.2467625,30,0.6916793286800385,0,4,500
1788532033.2471867,26,0.7652151107788085,0,0,500
1788532043.2540553,243,0.8263074874877929,0,2,500
1788532054.1998746,64,0.8094519376754761,0,0,500
1788532064.221668,61,0.74680255651474,1,1,500
1788532075.2582827,295,0.7372037172317505,1,2,500
1788532086.2227564,31,0.7746653437614441,0,1,500
1788532096.2337327,332,0.8564669013023376,1,1,500
1788532107.2697153,61,0.8209472000598907,0,1,500
1788532117.288313,52,0.7401671886444092,0,0,500
1788532127.3086739,257,0.6901775300502777,2,0,500
1788532138.235765,45,0.7791226387023926,0,1,500
1788532148.264733,47,0.8789345383644104,1,0,500
1788532158.290877,254,0.7305054426193237,1,2,500
1788532169.3098269,67,0.7837677796681722,0,1,500
1788532180.275341,51,0.8031193852424622,0,1,500
1788532190.306875,297,0.8010910630226136,2,1,500
1788532200.3273668,54,0.6966105699539185,1,1,500
1788532211.3436363,52,0.7940237124760946,0,1,500
1788532221.3701553,249,0.8709632635116578,1,0,500
1788532231.38248,51,0.7171473145484925,0,1,500
1788532242.342914,39,0.7949671745300293,0,1,500
1788532253.3524415,374,0.8444965779781342,1,0,500
1788532263.3735044,57,0.8293807506561279,0,1,500
1788532273.3966753,55,0.797717559337616,0,0,500
1788532283.4020994,265,0.7550534009933472,3,1,500
1788532293.4280496,37,0.7627023458480835,0,1,500
1788532304.3694701,50,0.8930962085723877,0,0,500
1788532314.3792496,448,0.8285121917724609,1,0,500
1788532324.4027328,28,0.7666887998580932,1,1,500
1788532334.4246018,58,0.7096921503543854,0,1,500
1788532345.409959,342,0.8383447229862213,1,0,500
1788532355.460478,30,0.8302259922027588,0,1,500
1788532366.444959,456,0.8324524998664856,1,0,500
1788532376.4498303,58,0.7693024635314941,0,1,500
1788532386.48262,76,0.8483279585838318,0,1,500
1788532397.4867556,290,0.8373769919077555,2,0,500
1788532408.4737675,54,0.8247607588768006,0,1,500
1788532419.4929605,63,0.7336917022864023,0,2,500
1788532430.4794595,523,0.805707311630249,1,1,500
1788532441.4873252,88,0.8158966501553854,2,0,500
1788532451.5301511,56,0.8570106387138366,0,1,500
1788532462.4821854,332,0.805543041229248,1,0,500
1788532473.5077903,72,0.7532465358575186,0,3,500
1788532483.5597532,71,0.7489693403244019,0,2,500
1788532494.5092611,340,0.7517549633979798,0,0,500
1788532504.5242608,36,0.7364320039749146,0,1,500
1788532514.5327203,63,0.7961021780967712,0,1,500
1788532525.576326,250,0.8552216986815134,1,0,500
1788532535.5784736,60,0.7393947243690491,1,1,500
1788532545.6270795,522,0.8252286434173584,2,0,500
1788532556.536299,52,0.749624764919281,0,1,500
1788532566.5485137,54,0.8295041799545289,0,0,500
1788532576.5527408,456,0.573289942741394,1,2,500
1788532586.5830476,58,0.7959513068199158,0,0,500
1788532597.59861,53,0.8115558723608652,0,0,500
1788532607.6763175,326,0.9126713037490845,1,0,500
1788532618.592104,32,0.7714409828186035,0,1,500
1788532629.629581,83,0.7814048727353414,0,0,500
1788532639.6803112,442,0.7707510828971863,2,0,500
1788532650.6054463,55,0.7823814392089844,0,1,500
1788532661.633297,68,0.7949769298235575,0,0,500
1788532671.7223318,520,0.8310579061508179,1,1,500
1788532682.617319,77,0.7659586310386658,0,2,500
1788532692.6271996,63,0.6847716093063354,0,3,500
1788532703.6643918,351,0.8629803856213888,1,0,500
1788532713.698279,43,0.7071774721145629,0,2,500
1788532724.6498847,63,0.8215160489082336,0,1,500
1788532735.6801257,447,0.7817991276582082,1,0,500
1788532745.7022424,58,0.7303031921386719,0,1,500
1788532756.6554382,350,0.8926355361938476,1,0,500
1788532766.6639872,45,0.8802870988845826,0,0,500
1788532776.6686597,70,0.7915926694869995,0,0,500
1788532786.6762228,223,0.8637971639633178,1,0,500
1788532797.7012272,52,0.6991830964883169,1,1,500
1788532807.7154155,33,0.7405382633209229,0,1,500
1788532817.7254648,473,0.7969159126281739,1,0,500
1788532828.690188,71,0.8354219675064087,0,0,500
1788532838.6904573,52,0.7285568594932557,0,1,500
1788532848.7109942,347,0.7615027904510498,0,3,500
1788532859.750804,59,0.857481837272644,0,0,500
1788532869.7615676,38,0.6681750774383545,0,2,500
1788532880.699459,538,0.7816938638687134,1,1,500
1788532890.7253268,46,0.7088899612426758,0,2,500
1788532900.7388654,28,0.8613881945610047,0,1,500
1788532911.7515464,411,0.7946805655956268,2,2,500
1788532921.7637608,66,0.8133663892745971,0,0,500
1788532931.7861621,49,0.8031857490539551,0,1,500
1788532942.7424014,205,0.7365061283111572,1,0,500
1788532952.7566152,50,0.8822893500328064,0,0,500
1788532962.7607017,60,0.7726663231849671,0,2,500
1788532972.7729955,235,0.8046760439872742,1,1,500
1788532982.7811048,50,0.7154958844184875,0,0,500
1788532992.7836103,60,0.7929261803627015,0,1,500
1788533002.810855,437,0.7177529335021973,1,1,500
1788533013.8476894,65,0.7575464049975077,0,1,500
1788533023.8666134,52,0.8348670244216919,0,0,500
1788533033.8959901,433,0.7159845232963562,2,2,500
1788533044.840653,22,0.8762709856033325,0,0,500
1788533054.8486001,73,0.7245734930038452,1,2,500
1788533064.880293,366,0.7819824814796448,1,1,500
1788533074.8900928,69,0.8591679692268371,0,0,500
1788533084.8901205,32,0.8716591119766235,0,0,500
1788533094.8906014,302,0.8390192508697509,1,0,500
1788533104.9064722,54,0.806110143661499,1,1,500
1788533114.9196668,53,0.7041808605194092,0,2,500
1788533125.9471438,336,0.7668556769688925,1,2,500
1788533136.0081246,46,0.8805993556976318,0,0,500
1788533146.9533453,366,0.8029097199440003,1,0,500
1788533156.981881,56,0.7868427276611328,0,0,500
1788533167.9840913,75,0.6693584471940994,0,1,500
1788533178.021934,456,0.8201462984085083,0,1,500
1788533188.9644272,67,0.819826877117157,0,0,500
1788533198.9855058,39,0.6956640660762787,0,1,500
1788533208.9953852,364,0.8649738430976868,1,0,500
1788533218.9989564,47,0.6963537216186524,0,1,500
1788533230.0297718,45,0.7461924999952316,1,1,500
1788533240.0460923,247,0.8121963500976562,2,2,500
1788533250.0524452,65,0.7987070322036743,0,1,500
1788533261.0279794,60,0.8062488675117493,0,0,500
1788533271.040529,258,0.8062173843383789,2,0,500
1788533281.0582707,59,0.8335776567459107,0,1,500
1788533292.0797234,51,0.8172998825709025,0,0,500
1788533303.0570858,230,0.7690846204757691,3,0,500
1788533313.0713036,69,0.704299020767212,0,1,500
1788533323.0891461,51,0.7621347308158875,0,2,500
1788533333.1191325,210,0.8473539471626281,1,0,500
1788533344.1461203,59,0.8396197954813639,0,1,500
1788533355.09351,61,0.7917771935462952,0,0,500
1788533365.1133654,340,0.7666987717151642,0,1,500
1788533375.140522,43,0.7686721205711364,0,2,500
1788533386.1596324,547,0.7139612138271332,2,2,500
1788533397.1359448,47,0.8610177278518677,0,0,500
1788533408.1786516,59,0.8460531632105509,0,0,500
1788533418.1897478,399,0.8559191584587097,1,0,500
1788533428.2302089,39,0.835692310333252,0,2,500
1788533439.1387205,42,0.7426917910575866,0,1,500
1788533449.175825,244,0.7940758109092713,1,1,500
1788533459.2046201,48,0.8730219602584839,1,0,500
1788533470.2250183,63,0.7327835659186045,0,3,500
1788533481.1722794,386,0.875278115272522,1,0,500
1788533491.1791902,66,0.8326931953430176,1,0,500
1788533501.1891942,55,0.7597709059715271,1,0,500
1788533511.199358,526,0.8046818375587463,2,0,500
1788533521.2135375,34,0.7416083097457886,0,2,500
1788533532.2540867,62,0.7880088637272517,0,0,500
1788533542.2715065,253,0.8158259630203247,2,0,500
1788533553.2412117,50,0.8132891893386841,0,0,500
1788533564.2501378,69,0.8352591792742411,0,1,500
1788533574.2726896,347,0.7319655418395996,0,1,500
1788533584.2933097,66,0.7929750800132751,0,0,500
1788533594.300519,73,0.7488332211971283,1,1,500
1788533604.3059924,354,0.858177638053894,1,0,500
1788533614.3176699,52,0.7252947330474854,1,3,500
1788533624.3248508,62,0.8416856050491333,0,0,500
1788533635.2900498,520,0.7775318026542664,0,1,500
1788533645.3025017,61,0.7003406524658203,0,2,500
1788533656.3251624,332,0.8049693604310354,1,3,500
1788533666.3432994,34,0.7776244044303894,0,0,500
1788533676.3499649,48,0.760417377948761,1,1,500
1788533687.3010468,230,0.78974529504776,1,1,500
1788533697.3156369,45,0.7049540996551513,0,1,500
1788533708.3529456,72,0.7405446966489156,0,2,500
1788533718.374792,255,0.7950571775436401,1,0,500
1788533729.3379195,51,0.7875238418579101,1,0,500
1788533739.3413105,53,0.8213890075683594,0,1,500
1788533749.3509357,381,0.7811392664909362,0,1,500
1788533760.3745792,44,0.7864038546880087,0,2,500
1788533770.4059448,55,0.7251174628734589,0,2,500
1788533780.4090524,314,0.8058874130249023,1,1,500
1788533791.3814714,61,0.7908105969429016,0,0,500
1788533802.4186525,70,0.7950713237126669,0,2,500
1788533813.3804574,207,0.7465191960334778,1,1,500
1788533824.4236357,54,0.7909939785798391,0,2,500
1788533834.4490354,60,0.8372804641723632,0,0,500
1788533845.4038224,482,0.7810809254646301,1,2,500
1788533855.4539576,68,0.8422224402427674,1,1,500
1788533865.470205,43,0.6939172565937042,1,2,500
1788533876.5004258,322,0.8054948548475901,1,2,500
1788533886.5108323,62,0.7344747900962829,0,1,500
1788533897.455797,385,0.7809076309204102,1,0,500
1788533907.4858098,70,0.8562734365463257,0,0,500
1788533917.4934533,48,0.835887336730957,0,0,500
1788533928.515686,250,0.888132651646932,1,0,500
1788533938.5485606,51,0.7969849467277527,0,1,500
1788533949.493189,72,0.7502494812011719,0,1,500
1788533959.5097315,371,0.7836408257484436,1,1,500
1788533969.5190656,63,0.7962163686752319,0,0,500
1788533979.519776,59,0.6962714672088623,1,2,500
1788533989.5223484,500,0.746515691280365,0,3,500
1788533999.5580428,53,0.7253879427909851,0,3,500
1788534010.5913618,58,0.7574889262517294,0,2,500
1788534021.5381026,412,0.7320505023002625,2,1,500
1788534031.561198,44,0.8199504137039184,1,1,500
1788534041.5803347,37,0.8103133082389832,0,0,500
1788534052.609827,516,0.8013900518417358,0,1,500
1788534063.5545394,50,0.7969192147254944,0,1,500
1788534073.580273,38,0.7966972708702087,0,1,500
1788534083.6002862,396,0.8508941054344177,0,1,500
1788534093.6149344,56,0.8760146498680115,0,0,500
1788534104.6487503,66,0.8091806073983511,0,1,500
1788534114.659262,374,0.833978283405304,1,2,500
1788534125.621769,43,0.7673421740531922,0,0,500
1788534135.6363604,61,0.868343460559845,0,0,500
1788534146.6603682,460,0.7313069601853689,2,1,500
1788534156.6757078,69,0.7762166857719421,0,2,500
1788534167.638869,385,0.8129668354988098,1,0,500
1788534177.648003,54,0.71240074634552,0,0,500
1788534187.674129,45,0.7574050426483154,1,0,500
1788534198.696009,266,0.7974075873692831,1,1,500
1788534208.6983647,28,0.7316821455955506,1,0,500
1788534218.7113369,50,0.7077234387397766,1,1,500
1788534228.7385929,314,0.8542905449867249,2,0,500
1788534238.7432506,41,0.8016964554786682,0,0,500
1788534249.695676,59,0.8240776777267456,1,0,500
1788534259.7055383,251,0.7923558592796326,1,0,500
1788534269.7071593,38,0.8350858926773072,0,1,500
1788534279.7162082,57,0.8457944393157959,0,1,500
1788534289.7365959,392,0.8363863468170166,1,0,500
1788534300.7813907,50,0.817650705575943,0,1,500
1788534310.7916245,50,0.7572919845581054,0,2,500
1788534321.7462695,338,0.897280466556549,1,0,500
1788534331.7736888,16,0.8096614003181457,0,1,500
1788534341.7908776,28,0.8374380350112915,0,2,500
1788534352.816445,411,0.7538479864597321,2,0,500
1788534362.831417,31,0.756806242465973,1,0,500
1788534372.8520975,60,0.7128210067749023,0,0,500
1788534383.798275,241,0.8345672845840454,1,0,500
1788534393.8161407,67,0.8110400080680847,0,1,500
1788534404.8442955,64,0.7348242302735647,0,0,500
1788534414.8455522,229,0.7669575214385986,1,1,500
1788534424.852942,42,0.6804775953292846,0,1,500
1788534434.8807108,62,0.7847223162651062,0,0,500
1788534445.8377826,401,0.8128832340240478,1,0,500
1788534455.861333,37,0.7783775448799133,0,1,500
1788534465.8644235,55,0.8729880332946778,1,0,500
1788534476.8803766,289,0.6938884754975637,1,2,500
1788534486.9097793,60,0.8718136548995972,0,0,500
1788534496.9149537,295,0.8194598317146301,1,0,500
1788534507.887553,67,0.7584897875785828,0,0,500
1788534518.9179215,58,0.8282643357912699,0,0,500
1788534528.9276845,297,0.7127797365188598,2,1,500
1788534539.8947291,33,0.843864917755127,0,0,500
1788534550.934269,91,0.753720760345459,0,2,500
1788534560.9376156,456,0.7206073880195618,0,2,500
1788534570.939746,49,0.8941424489021301,0,0,500
1788534580.967729,67,0.7747570753097535,0,2,500
1788534590.986722,400,0.7952512025833129,1,1,500
1788534601.9323683,43,0.8328707575798034,0,1,500
1788534612.960536,60,0.8355286220709482,1,1,500
1788534622.9621272,525,0.826275372505188,1,0,500
1788534632.9810426,59,0.7768192529678345,0,1,500
1788534642.987273,48,0.7986150026321411,0,1,500
1788534653.007918,207,0.7390170931816101,2,0,500
1788534663.9950345,45,0.8889211177825928,0,1,500
1788534674.9980502,79,0.820215235153834,1,1,500
1788534685.9500406,340,0.7165114164352417,0,2,500
1788534695.964936,66,0.7919028401374817,0,2,500
1788534705.9898531,77,0.7728012323379516,0,0,500
1788534717.0277026,253,0.6983994742234548,1,3,500
1788534727.9961667,57,0.8982019305229187,0,0,500
1788534737.999811,370,0.7104085206985473,0,1,500
1788534748.0137763,65,0.7712851762771606,0,0,500
1788534759.0413806,48,0.7928311228752136,0,1,500
1788534769.0453024,381,0.8429216623306275,1,0,500
1788534779.0733278,57,0.808973240852356,1,0,500
1788534790.0432215,60,0.8678992629051209,0,0,500
1788534800.0472004,527,0.8151222109794617,1,0,500
1788534810.062953,39,0.784614086151123,0,1,500
1788534821.063044,67,0.8386138677597046,1,1,500
1788534831.0941586,294,0.8341774463653564,1,1,500
1788534841.1273744,39,0.7640313744544983,0,0,500
1788534852.0710678,46,0.8435206294059754,0,0,500
1788534863.1031148,423,0.8501626948515574,1,1,500
1788534873.11943,73,0.7984803915023804,0,1,500
1788534884.1135235,57,0.7731210827827454,0,2,500
1788534895.1185362,350,0.7940901716550192,1,2,500
1788534905.128763,49,0.7520110487937928,0,0,500
1788534915.1362572,52,0.7871858716011048,0,1,500
1788534925.1385689,310,0.7632991671562195,2,1,500
1788534935.1431227,41,0.7563392519950867,0,2,500
1788534945.2246022,52,0.7956655383110046,1,1,500
1788534956.1319609,377,0.8027834534645081,1,1,500
1788534966.1331623,39,0.7627816200256348,0,1,500
1788534976.1707847,66,0.7559443116188049,0,1,500
1788534987.1882634,546,0.8363813360532125,1,0,500
1788534997.1908963,42,0.8342709302902221,0,0,500
1788535008.1500208,342,0.836246645450592,1,1,500
1788535018.1591942,74,0.6867080807685852,0,0,500
1788535028.1807337,26,0.8247820377349854,0,0,500
1788535038.1870246,276,0.8165125846862793,1,1,500
1788535048.1988559,53,0.8084004521369934,0,1,500
1788535058.2105176,60,0.8976453900337219,1,0,500
1788535068.2154555,392,0.8598899006843567,2,1,500
1788535078.2310355,47,0.7591688513755799,2,0,500
1788535089.2687025,68,0.8265271981557211,0,1,500
1788535099.2721508,304,0.842697024345398,1,1,500
1788535109.275049,66,0.8600593686103821,0,0,500
1788535120.2612782,36,0.8266611576080323,0,0,500
1788535131.2954183,259,0.7552230755488077,0,3,500
1788535142.2603927,60,0.8396738409996033,0,1,500
1788535153.284543,46,0.7359850108623505,0,1,500
1788535163.3045394,217,0.7916749835014343,1,0,500
1788535173.306954,52,0.7542140126228333,0,1,500
1788535183.3165975,47,0.7483786702156067,0,0,500
1788535193.3196888,489,0.7566457629203797,2,1,500
1788535203.3264399,54,0.7587002992630005,0,1,500
1788535213.3521004,62,0.8326577186584473,1,0,500
1788535223.3629317,548,0.8281434059143067,2,0,500
1788535234.3149867,48,0.8222244262695313,0,1,500
1788535244.3188992,42,0.7350317955017089,0,1,500
1788535254.3218942,436,0.8455598831176758,1,1,500
1788535264.355538,49,0.8832300662994385,0,0,500
1788535275.361514,51,0.7419292430082957,1,1,500
1788535285.4008589,346,0.7782243251800537,0,1,500
1788535296.3511064,36,0.8705379843711853,0,0,500
1788535306.3526027,67,0.7685977518558502,0,1,500
1788535316.3621655,535,0.7981235384941101,1,2,500
1788535327.3824158,50,0.8212882975737253,0,0,500
1788535337.3971303,305,0.7827763319015503,1,2,500
1788535348.3567123,60,0.8415132999420166,0,0,500
1788535359.3826094,56,0.7747693657875061,1,1,500
1788535369.4011817,260,0.7983471632003785,1,0,500
1788535379.4248781,56,0.7807831764221191,1,2,500
1788535390.3823097,45,0.8350409269332886,0,0,500
1788535400.3935845,283,0.8266943097114563,3,0,500
1788535411.4209352,38,0.7936355570952097,0,0,500
1788535421.439744,61,0.7694573163986206,0,0,500
1788535431.4484034,239,0.7501577258110046,2,0,500
1788535441.4561908,50,0.8306855797767639,0,0,500
1788535452.404144,41,0.8751655459403992,0,0,500
1788535462.4205518,383,0.8477059006690979,0,2,500
1788535473.4398043,68,0.7423936724662781,0,0,500
1788535483.4467556,42,0.8322831511497497,0,1,500
1788535493.4604506,217,0.7087756156921386,1,1,500
1788535503.4744074,57,0.7788172483444213,0,1,500
1788535514.4452288,52,0.7972606658935547,0,1,500
1788535524.4460058,478,0.7099474787712097,0,2,500
1788535534.4544609,39,0.8435786604881287,0,1,500
1788535545.4664822,78,0.8330005804697672,0,0,500
1788535555.5034902,516,0.8183717966079712,2,0,500
1788535566.4445348,47,0.8280102252960205,0,1,500
1788535576.4654272,64,0.8830785870552063,1,0,500
1788535586.4837258,210,0.7602678418159485,1,1,500
1788535597.500191,62,0.7857582271099091,1,1,500
1788535607.527658,289,0.8647924900054932,1,0,500
1788535618.492921,60,0.8068640470504761,0,0,500
1788535629.5132418,37,0.8460211555163065,2,2,500
1788535639.521466,407,0.7905290722846985,1,0,500
1788535649.5302644,39,0.7195305109024048,0,0,500
1788535660.5218744,55,0.8516364336013794,2,0,500
1788535671.5103314,482,0.7173458139101664,2,1,500
1788535682.5222495,64,0.7556128859519958,0,3,500
1788535693.5518785,41,0.7587670286496481,0,0,500
1788535703.6224816,543,0.8646190643310547,2,0,500
1788535714.5231822,67,0.7500293374061584,0,1,500
1788535724.5328827,33,0.8491627216339112,0,1,500
1788535735.5741386,508,0.7869246502717336,1,1,500
1788535746.5244968,45,0.7777884244918823,0,1,500
